year,channel_name,theme,total_subjects,total_duration,n_days,total_subjects_channel_year,total_duration_channel_year,theme_share_subjects,theme_share_duration
2004,M6,Catastrophes,192,14860,136,3315,215130,0.0579185520361991,0.06907451308511132
2004,M6,Culture-loisirs,223,11183,187,3315,215130,0.06726998491704374,0.05198252219588156
2004,M6,Economie,194,12115,150,3315,215130,0.05852187028657617,0.056314786408218284
2004,M6,Education,88,7303,81,3315,215130,0.02654600301659125,0.033946915818342395
2004,M6,Environnement,94,5178,85,3315,215130,0.028355957767722473,0.024069167480128294
2004,M6,Faits divers,229,15480,178,3315,215130,0.06907993966817497,0.07195649142379026
2004,M6,Histoire-hommages,79,9336,52,3315,215130,0.023831070889894418,0.04339701575791382
2004,M6,International,460,29511,257,3315,215130,0.138763197586727,0.1371775205689583
2004,M6,Justice,291,18601,199,3315,215130,0.08778280542986425,0.08646399851252731
2004,M6,Politique France,225,17285,145,3315,215130,0.06787330316742081,0.0803467670710733
2004,M6,Santé,154,11141,124,3315,215130,0.04645550527903469,0.051787291405196854
2004,M6,Sciences et techniques,73,3912,67,3315,215130,0.0220211161387632,0.01818435364663227
2004,M6,Société,764,48861,309,3315,215130,0.23046757164404222,0.22712313484869615
2004,M6,Sport,249,10364,192,3315,215130,0.0751131221719457,0.048175521777529866
2004,TF1,Catastrophes,394,33700,184,7278,612585,0.054135751580104426,0.05501277373752214
2004,TF1,Culture-loisirs,452,39715,238,7278,612585,0.062104973893926906,0.06483181925773567
2004,TF1,Economie,568,47327,253,7278,612585,0.07804341852157186,0.07725784993102998
2004,TF1,Education,183,16626,128,7278,612585,0.02514427040395713,0.02714072332819119
2004,TF1,Environnement,312,25124,174,7278,612585,0.04286892003297609,0.041013083898561016
2004,TF1,Faits divers,282,23862,171,7278,612585,0.038746908491343775,0.03895296162981464
2004,TF1,Histoire-hommages,215,20781,110,7278,612585,0.029541082715031603,0.03392345552045838
2004,TF1,International,1138,94211,292,7278,612585,0.15636163781258589,0.1537925349135222
2004,TF1,Justice,477,42190,221,7278,612585,0.06553998351195384,0.06887207489572876
2004,TF1,Politique France,437,38944,215,7278,612585,0.06004396812311075,0.0635732184105063
2004,TF1,Santé,382,33614,211,7278,612585,0.0524869469634515,0.054872385056767635
2004,TF1,Sciences et techniques,251,20683,165,7278,612585,0.03448749656499038,0.033763477721459066
2004,TF1,Société,1679,137994,295,7278,612585,0.23069524594668864,0.22526506525625015
2004,TF1,Sport,508,37814,253,7278,612585,0.06979939543830722,0.06172857644245289
2005,Arte,Catastrophes,230,16097,148,3382,260168,0.06800709639266705,0.06187155991513176
2005,Arte,Culture-loisirs,40,4276,33,3382,260168,0.011827321111768185,0.016435533962670276
2005,Arte,Economie,136,9218,112,3382,260168,0.04021289178001183,0.03543095230773961
2005,Arte,Education,28,1895,25,3382,260168,0.00827912477823773,0.007283755112081424
2005,Arte,Environnement,77,5485,65,3382,260168,0.022767593140153756,0.021082531287475784
2005,Arte,Faits divers,34,2178,29,3382,260168,0.010053222945002957,0.008371513791088836
2005,Arte,Histoire-hommages,98,9742,62,3382,260168,0.02897693672383205,0.03744503551551305
2005,Arte,International,1783,138538,357,3382,260168,0.5272028385570668,0.532494388241444
2005,Arte,Justice,153,9052,112,3382,260168,0.0452395032525133,0.03479290304726177
2005,Arte,Politique France,85,7381,67,3382,260168,0.025133057362507392,0.02837013006980105
2005,Arte,Santé,97,7360,72,3382,260168,0.028681253696037846,0.02828941299468036
2005,Arte,Sciences et techniques,50,3295,47,3382,260168,0.01478415138971023,0.01266489345346084
2005,Arte,Société,554,44830,265,3382,260168,0.16380839739798936,0.1723117370314566
2005,Arte,Sport,17,821,17,3382,260168,0.005026611472501478,0.0031556532701946436
2005,France 2,Catastrophes,747,62296,237,8237,710568,0.09068835741167901,0.08767070850361965
2005,France 2,Culture-loisirs,713,74027,336,8237,710568,0.08656064101007649,0.10418003625268799
2005,France 2,Economie,524,50145,263,8237,710568,0.0636153939541095,0.07057030431992434
2005,France 2,Education,198,18567,137,8237,710568,0.024037877868155883,0.026129800385044078
2005,France 2,Environnement,410,33451,202,8237,710568,0.04977540366638339,0.047076423368347574
2005,France 2,Faits divers,250,21277,171,8237,710568,0.030350855894136216,0.029943650713232232
2005,France 2,Histoire-hommages,198,18936,123,8237,710568,0.024037877868155883,0.02664910325260918
2005,France 2,International,1286,104888,341,8237,710568,0.15612480271943668,0.1476114882741694
2005,France 2,Justice,423,36202,239,8237,710568,0.05135364817287848,0.05094797401515407
2005,France 2,Politique France,344,28184,198,8237,710568,0.041762777710331433,0.039664043413156796
2005,France 2,Santé,411,37330,214,8237,710568,0.04989680708995994,0.05253543643958073
2005,France 2,Sciences et techniques,230,20033,163,8237,710568,0.027922787422605316,0.02819293860686099
2005,France 2,Société,1885,163574,355,8237,710568,0.22884545344178706,0.230201754089686
2005,France 2,Sport,618,41658,303,8237,710568,0.07502731577030472,0.058626338365926976
2005,France 3,Catastrophes,400,35218,176,5128,490543,0.078003120124805,0.07179391001400488
2005,France 3,Culture-loisirs,372,41331,259,5128,490543,0.07254290171606864,0.08425561061925255
2005,France 3,Economie,319,32975,211,5128,490543,0.06220748829953198,0.06722142605235423
2005,France 3,Education,112,11689,87,5128,490543,0.0218408736349454,0.023828695955298518
2005,France 3,Environnement,167,14292,119,5128,490543,0.03256630265210608,0.0291350605349582
2005,France 3,Faits divers,185,16395,132,5128,490543,0.036076443057722306,0.03342214647849424
2005,France 3,Histoire-hommages,136,14395,92,5128,490543,0.0265210608424337,0.02934503193399967
2005,France 3,International,897,85950,307,5128,490543,0.1749219968798752,0.17521399754965417
2005,France 3,Justice,345,31980,213,5128,490543,0.06727769110764431,0.06519306156646817
2005,France 3,Politique France,287,28995,176,5128,490543,0.05596723868954758,0.059107968108810034
2005,France 3,Santé,249,25482,163,5128,490543,0.048556942277691105,0.05194651641140532
2005,France 3,Sciences et techniques,108,9442,89,5128,490543,0.02106084243369735,0.019248057764558867
2005,France 3,Société,1200,116383,333,5128,490543,0.23400936037441497,0.2372534110159558
2005,France 3,Sport,351,26016,222,5128,490543,0.06844773790951639,0.05303510599478537
2005,M6,Catastrophes,299,23917,179,3489,233531,0.08569790770994554,0.10241466871635886
2005,M6,Culture-loisirs,289,24058,214,3489,233531,0.08283175695041559,0.10301844294761724
2005,M6,Economie,176,10896,146,3489,233531,0.05044425336772714,0.046657617190009035
2005,M6,Education,91,7279,76,3489,233531,0.026081971911722557,0.03116930942787039
2005,M6,Environnement,126,7945,105,3489,233531,0.03611349957007739,0.03402117920104825
2005,M6,Faits divers,138,8276,116,3489,233531,0.03955288048151333,0.03543854991414416
2005,M6,Histoire-hommages,82,6130,63,3489,233531,0.0235024362281456,0.026249191756126597
2005,M6,International,432,25147,258,3489,233531,0.12381771281169389,0.10768163541457022
2005,M6,Justice,181,11266,142,3489,233531,0.05187732874749212,0.04824198928621896
2005,M6,Politique France,135,8974,104,3489,233531,0.03869303525365434,0.03842744646321045
2005,M6,Santé,176,11728,133,3489,233531,0.05044425336772714,0.05022031336310811
2005,M6,Sciences et techniques,83,5481,76,3489,233531,0.023789051304098596,0.023470117457639456
2005,M6,Société,838,59070,325,3489,233531,0.24018343364860992,0.25294286411654127
2005,M6,Sport,443,23364,274,3489,233531,0.12697047864717684,0.100046674745537
2005,TF1,Catastrophes,796,69052,244,8484,725285,0.09382366808109383,0.09520671184430948
2005,TF1,Culture-loisirs,516,46694,282,8484,725285,0.06082036775106082,0.06438020915915812
2005,TF1,Economie,681,58256,302,8484,725285,0.08026874115983026,0.08032152877834231
2005,TF1,Education,227,20590,159,8484,725285,0.026756247053276755,0.028388840249005565
2005,TF1,Environnement,499,40620,246,8484,725285,0.05881659594530882,0.0560055702241188
2005,TF1,Faits divers,239,20592,165,8484,725285,0.02817067421027817,0.028391597785698035
2005,TF1,Histoire-hommages,186,16393,116,8484,725285,0.021923620933521924,0.022602149499851783
2005,TF1,International,1090,93949,343,8484,725285,0.12847713342762848,0.1295339073605548
2005,TF1,Justice,426,35973,215,8484,725285,0.05021216407355021,0.049598433719158674
2005,TF1,Politique France,375,31960,209,8484,725285,0.0442008486562942,0.044065436345712375
2005,TF1,Santé,445,38664,235,8484,725285,0.052451673738802454,0.05330869933888058
2005,TF1,Sciences et techniques,266,22092,178,8484,725285,0.03135313531353135,0.030459750305052498
2005,TF1,Société,2154,187909,358,8484,725285,0.2538896746817539,0.2590829811729182
2005,TF1,Sport,584,42541,304,8484,725285,0.06883545497406883,0.05865418421723874
2006,Arte,Catastrophes,104,5993,92,3571,273395,0.029123494819378325,0.02192066424038479
2006,Arte,Culture-loisirs,35,2864,34,3571,273395,0.009801176141136937,0.010475685363667954
2006,Arte,Economie,163,12115,129,3571,273395,0.04564547745729487,0.04431317324749904
2006,Arte,Education,31,2788,29,3571,273395,0.008681041725007001,0.010197699299548273
2006,Arte,Environnement,111,7740,97,3571,273395,0.03108373004760571,0.028310686003767443
2006,Arte,Faits divers,49,3406,44,3571,273395,0.013721646597591711,0.012458164926205674
2006,Arte,Histoire-hommages,61,3953,55,3571,273395,0.01708204984598152,0.014458933045593373
2006,Arte,International,1732,135159,364,3571,273395,0.4850182021842621,0.4943726110572615
2006,Arte,Justice,245,16183,175,3571,273395,0.06860823298795855,0.05919274310064193
2006,Arte,Politique France,156,13186,122,3571,273395,0.043685242229067486,0.04823058212476453
2006,Arte,Santé,138,11208,101,3571,273395,0.038644637356482776,0.040995629034912856
2006,Arte,Sciences et techniques,82,4850,71,3571,273395,0.02296275553066368,0.017739900144479598
2006,Arte,Société,590,47355,300,3571,273395,0.1652198263791655,0.1732109219261508
2006,Arte,Sport,74,6595,51,3571,273395,0.02072248669840381,0.02412260648512226
2006,France 2,Catastrophes,260,19478,170,7487,651489,0.03472685989047682,0.029897665194654092
2006,France 2,Culture-loisirs,710,73632,337,7487,651489,0.09483104047014826,0.11302109475371035
2006,France 2,Economie,513,49052,256,7487,651489,0.06851876586082543,0.07529213847048838
2006,France 2,Education,228,22926,154,7487,651489,0.030452784827033525,0.03519015670256904
2006,France 2,Environnement,367,28711,214,7487,651489,0.049018298383865365,0.04406981545352262
2006,France 2,Faits divers,269,22822,175,7487,651489,0.03592894350207026,0.03503052238794516
2006,France 2,Histoire-hommages,107,9862,77,7487,651489,0.01429143849338854,0.015137630873276449
2006,France 2,International,954,74745,335,7487,651489,0.12742086282890344,0.1147294889092525
2006,France 2,Justice,507,44995,242,7487,651489,0.0677173767864298,0.06906486525482394
2006,France 2,Politique France,437,39420,227,7487,651489,0.05836783758514759,0.06050754502378398
2006,France 2,Santé,438,39454,224,7487,651489,0.058501402430880194,0.060559733165103324
2006,France 2,Sciences et techniques,223,19783,159,7487,651489,0.02978496059837051,0.030365823521195292
2006,France 2,Société,1638,146196,361,7487,651489,0.21877921731000402,0.22440286789186004
2006,France 2,Sport,836,60413,325,7487,651489,0.11166021103245626,0.09273065239781485
2006,France 3,Catastrophes,161,11626,120,5090,482948,0.031630648330058936,0.024072985083280186
2006,France 3,Culture-loisirs,400,42617,271,5090,482948,0.07858546168958742,0.08824345478188128
2006,France 3,Economie,309,31039,202,5090,482948,0.060707269155206287,0.06426985928091637
2006,France 3,Education,111,11896,88,5090,482948,0.02180746561886051,0.024632051483803638
2006,France 3,Environnement,215,18990,147,5090,482948,0.04223968565815324,0.039321003503482777
2006,France 3,Faits divers,213,17840,151,5090,482948,0.041846758349705304,0.03693979476051252
2006,France 3,Histoire-hommages,79,7585,55,5090,482948,0.015520628683693517,0.015705624622112526
2006,France 3,International,731,69003,306,5090,482948,0.143614931237721,0.14287873642711016
2006,France 3,Justice,444,43056,246,5090,482948,0.08722986247544204,0.08915245533680645
2006,France 3,Politique France,388,39645,222,5090,482948,0.0762278978388998,0.08208958314352684
2006,France 3,Santé,277,27362,184,5090,482948,0.05442043222003929,0.05665620315230625
2006,France 3,Sciences et techniques,139,12308,110,5090,482948,0.027308447937131632,0.02548514539867646
2006,France 3,Société,1167,113601,346,5090,482948,0.2292730844793713,0.23522408209579498
2006,France 3,Sport,456,36380,245,5090,482948,0.08958742632612966,0.07532902092978955
2006,M6,Catastrophes,133,8596,110,2997,221120,0.04437771104437771,0.03887481910274964
2006,M6,Culture-loisirs,229,19638,187,2997,221120,0.07640974307640974,0.08881150506512302
2006,M6,Economie,164,12384,127,2997,221120,0.05472138805472139,0.056005788712011575
2006,M6,Education,86,7894,74,2997,221120,0.02869536202869536,0.035700072358900145
2006,M6,Environnement,112,6615,103,2997,221120,0.0373707040373707,0.029915882778581766
2006,M6,Faits divers,169,12670,135,2997,221120,0.05638972305638972,0.05729920405209841
2006,M6,Histoire-hommages,37,2866,32,2997,221120,0.012345679012345678,0.012961287988422577
2006,M6,International,294,20590,200,2997,221120,0.0980980980980981,0.09311685962373371
2006,M6,Justice,251,18719,182,2997,221120,0.08375041708375042,0.08465539073806078
2006,M6,Politique France,163,12716,127,2997,221120,0.054387721054387723,0.05750723589001447
2006,M6,Santé,154,12208,118,2997,221120,0.05138471805138472,0.05520984081041968
2006,M6,Sciences et techniques,95,6505,86,2997,221120,0.031698365031698365,0.02941841534008683
2006,M6,Société,648,49688,308,2997,221120,0.21621621621621623,0.22471056439942114
2006,M6,Sport,462,30031,268,2997,221120,0.15415415415415415,0.13581313314037627
2006,TF1,Catastrophes,295,22391,185,7765,657871,0.037990985189954925,0.034035548002571935
2006,TF1,Culture-loisirs,549,49023,292,7765,657871,0.07070186735350933,0.07451764859676137
2006,TF1,Economie,588,49510,286,7765,657871,0.07572440437862202,0.07525791530558422
2006,TF1,Education,271,25264,181,7765,657871,0.034900193174500965,0.0384026655681737
2006,TF1,Environnement,465,38316,228,7765,657871,0.05988409529942048,0.058242421386563624
2006,TF1,Faits divers,259,22981,167,7765,657871,0.03335479716677399,0.0349323803602834
2006,TF1,Histoire-hommages,99,9468,78,7765,657871,0.012749517063747585,0.014391879259003666
2006,TF1,International,852,69152,319,7765,657871,0.10972311654861558,0.10511483254315816
2006,TF1,Justice,499,44195,246,7765,657871,0.06426271732131358,0.06717882381196313
2006,TF1,Politique France,440,41775,238,7765,657871,0.056664520283322604,0.06350029109050255
2006,TF1,Santé,477,40622,243,7765,657871,0.061429491307147456,0.06174766785585624
2006,TF1,Sciences et techniques,278,22452,187,7765,657871,0.03580167417900837,0.03412827134803024
2006,TF1,Société,1806,153654,356,7765,657871,0.2325820991629105,0.2335625069352502
2006,TF1,Sport,887,69068,315,7765,657871,0.11423052157115261,0.10498714793629754
2007,Arte,Catastrophes,119,6251,99,3526,268919,0.033749290981281904,0.023244917614597703
2007,Arte,Culture-loisirs,51,3744,42,3526,268919,0.014463981849120816,0.013922407862590594
2007,Arte,Economie,208,17299,151,3526,268919,0.05899035734543392,0.06432792030313961
2007,Arte,Education,28,3102,27,3526,268919,0.007941009642654566,0.011535071898973296
2007,Arte,Environnement,140,12280,117,3526,268919,0.03970504821327283,0.04566430783990719
2007,Arte,Faits divers,37,2776,32,3526,268919,0.010493477027793534,0.010322810957946444
2007,Arte,Histoire-hommages,70,5081,56,3526,268919,0.019852524106636415,0.018894165157538143
2007,Arte,International,1761,128667,363,3526,268919,0.4994327850255247,0.4784600567457115
2007,Arte,Justice,208,14020,155,3526,268919,0.05899035734543392,0.05213465764784191
2007,Arte,Politique France,204,18862,153,3526,268919,0.057855927396483264,0.07014007935474995
2007,Arte,Santé,56,4344,52,3526,268919,0.01588201928530913,0.016153562968774984
2007,Arte,Sciences et techniques,45,2707,41,3526,268919,0.012762336925694838,0.01006622812073524
2007,Arte,Société,553,45998,294,3526,268919,0.15683494044242768,0.17104778762378262
2007,Arte,Sport,46,3788,37,3526,268919,0.013045944412932501,0.014086025903710784
2007,France 2,Catastrophes,354,24332,186,7812,656269,0.04531490015360983,0.037076259887332784
2007,France 2,Culture-loisirs,690,73407,329,7812,656269,0.08832565284178187,0.11185504724434644
2007,France 2,Economie,525,49983,269,7812,656269,0.06720430107526881,0.07616236634672673
2007,France 2,Education,210,19599,140,7812,656269,0.026881720430107527,0.0298642782151831
2007,France 2,Environnement,472,38731,237,7812,656269,0.06041986687147977,0.05901695798521643
2007,France 2,Faits divers,301,21915,195,7812,656269,0.03853046594982079,0.03339331889819571
2007,France 2,Histoire-hommages,126,11550,90,7812,656269,0.016129032258064516,0.01759949045284784
2007,France 2,International,955,70976,334,7812,656269,0.12224782386072709,0.10815077353950896
2007,France 2,Justice,452,35838,237,7812,656269,0.057859703020993344,0.054608704662265015
2007,France 2,Politique France,869,82772,293,7812,656269,0.11123911930363543,0.12612511028252135
2007,France 2,Santé,267,24242,180,7812,656269,0.03417818740399386,0.03693912100068722
2007,France 2,Sciences et techniques,177,15079,131,7812,656269,0.022657450076804916,0.022976858574761266
2007,France 2,Société,1610,137080,357,7812,656269,0.2060931899641577,0.20887776201527117
2007,France 2,Sport,804,50765,321,7812,656269,0.10291858678955453,0.07735395089513598
2007,France 3,Catastrophes,205,17385,152,5060,477876,0.040513833992094864,0.03637973030660673
2007,France 3,Culture-loisirs,422,47506,279,5060,477876,0.08339920948616601,0.0994107257949761
2007,France 3,Economie,355,35977,215,5060,477876,0.07015810276679842,0.07528522043375269
2007,France 3,Education,92,9068,77,5060,477876,0.01818181818181818,0.01897563384643715
2007,France 3,Environnement,206,18504,145,5060,477876,0.040711462450592886,0.038721341938075984
2007,France 3,Faits divers,244,18751,167,5060,477876,0.048221343873517786,0.03923821242330647
2007,France 3,Histoire-hommages,105,9885,75,5060,477876,0.020750988142292492,0.020685282374507195
2007,France 3,International,701,61411,307,5060,477876,0.13853754940711463,0.12850823226108865
2007,France 3,Justice,389,36638,225,5060,477876,0.07687747035573123,0.07666842444483506
2007,France 3,Politique France,698,75124,289,5060,477876,0.13794466403162056,0.15720396086013946
2007,France 3,Santé,152,15498,118,5060,477876,0.030039525691699605,0.03243100720689049
2007,France 3,Sciences et techniques,75,7124,63,5060,477876,0.014822134387351778,0.01490763294243695
2007,France 3,Société,958,90379,342,5060,477876,0.1893280632411067,0.1891264679540299
2007,France 3,Sport,458,34626,250,5060,477876,0.09051383399209487,0.07245812721291715
2007,M6,Catastrophes,157,10255,122,3177,223733,0.04941768964431854,0.04583588473761135
2007,M6,Culture-loisirs,254,21779,205,3177,223733,0.07994963802329241,0.09734370879575208
2007,M6,Economie,155,11841,128,3177,223733,0.048788164935473714,0.05292469148493964
2007,M6,Education,62,4987,53,3177,223733,0.019515265974189486,0.02228996169541373
2007,M6,Environnement,132,8639,110,3177,223733,0.04154863078375826,0.03861298959027055
2007,M6,Faits divers,213,14652,163,3177,223733,0.06704438149197356,0.06548877456611228
2007,M6,Histoire-hommages,59,4401,48,3177,223733,0.018570978910922253,0.019670768281835938
2007,M6,International,334,20897,224,3177,223733,0.1051306263770853,0.09340150983538414
2007,M6,Justice,251,18094,175,3177,223733,0.07900535096002519,0.0808731836608815
2007,M6,Politique France,406,31049,218,3177,223733,0.1277935158954989,0.1387770243996192
2007,M6,Santé,104,8138,93,3177,223733,0.032735284859930755,0.03637371331006155
2007,M6,Sciences et techniques,74,4669,69,3177,223733,0.02329241422725842,0.02086862465528107
2007,M6,Société,611,43704,292,3177,223733,0.19231979855209316,0.19533998113823173
2007,M6,Sport,365,20628,243,3177,223733,0.11488825936418004,0.09219918384860526
2007,TF1,Catastrophes,431,27483,220,8913,657665,0.048356333445529004,0.04178875263241924
2007,TF1,Culture-loisirs,633,53511,304,8913,657665,0.07101985863345675,0.08136513270434036
2007,TF1,Economie,659,51038,286,8913,657665,0.0739369460338831,0.07760485961697824
2007,TF1,Education,262,20695,174,8913,657665,0.02939526534275777,0.03146738841203348
2007,TF1,Environnement,587,43080,280,8913,657665,0.06585885784808707,0.06550447416237751
2007,TF1,Faits divers,352,23499,212,8913,657665,0.039492875575002806,0.0357309572502718
2007,TF1,Histoire-hommages,164,12602,109,8913,657665,0.018400089756535398,0.019161731276561775
2007,TF1,International,1055,67838,347,8913,657665,0.11836643105576125,0.10314977990314218
2007,TF1,Justice,537,36839,258,8913,657665,0.06024907438572871,0.05601484038226148
2007,TF1,Politique France,860,74260,303,8913,657665,0.09648827555256367,0.11291462978872222
2007,TF1,Santé,346,28428,211,8913,657665,0.038819701559519804,0.04322565439851596
2007,TF1,Sciences et techniques,261,18771,176,8913,657665,0.029283069673510603,0.028541886826879945
2007,TF1,Société,1859,146140,358,8913,657665,0.20857174913048357,0.2222103958702379
2007,TF1,Sport,907,53481,328,8913,657665,0.10176147200718053,0.08131951677525792
2008,Arte,Catastrophes,116,6694,80,3716,272977,0.031216361679224973,0.02452221249409291
2008,Arte,Culture-loisirs,55,4191,44,3716,272977,0.014800861141011841,0.015352941822937463
2008,Arte,Economie,452,36945,240,3716,272977,0.1216361679224973,0.13534107269110585
2008,Arte,Education,39,3433,38,3716,272977,0.010495156081808395,0.01257615110430549
2008,Arte,Environnement,70,4815,61,3716,272977,0.01883745963401507,0.017638848694212332
2008,Arte,Faits divers,52,3103,49,3716,272977,0.013993541442411194,0.011367258047381281
2008,Arte,Histoire-hommages,71,5085,58,3716,272977,0.019106566200215284,0.01862794301351396
2008,Arte,International,1876,132934,366,3716,272977,0.5048439181916039,0.4869787564520088
2008,Arte,Justice,185,11227,136,3716,272977,0.04978471474703983,0.0411280071214791
2008,Arte,Politique France,129,12538,99,3716,272977,0.03471474703982777,0.04593060953853255
2008,Arte,Santé,44,3728,40,3716,272977,0.011840688912809472,0.013656828230949861
2008,Arte,Sciences et techniques,54,3744,51,3716,272977,0.014531754574811625,0.013715441227649216
2008,Arte,Société,496,38244,271,3716,272977,0.13347685683530677,0.14009971536063479
2008,Arte,Sport,77,6296,60,3716,272977,0.020721205597416577,0.023064214201196438
2008,France 2,Catastrophes,397,26384,209,8057,668476,0.04927392329651235,0.03946888145572915
2008,France 2,Culture-loisirs,754,80610,343,8057,668476,0.09358321956063051,0.12058772491458182
2008,France 2,Economie,975,83396,320,8057,668476,0.12101278391460842,0.12475541380692799
2008,France 2,Education,176,16632,111,8057,668476,0.02184435894253444,0.02488047439249876
2008,France 2,Environnement,311,25174,198,8057,668476,0.03859997517686484,0.03765879403299445
2008,France 2,Faits divers,388,29450,214,8057,668476,0.04815688221422366,0.04405543355333624
2008,France 2,Histoire-hommages,168,13820,105,8057,668476,0.020851433536055605,0.020673891059664072
2008,France 2,International,1216,94805,342,8057,668476,0.15092466178478342,0.14182259348129178
2008,France 2,Justice,437,34624,223,8057,668476,0.054238550328906544,0.05179542721055057
2008,France 2,Politique France,549,46784,235,8057,668476,0.06813950601961027,0.06998605783902488
2008,France 2,Santé,307,29282,196,8057,668476,0.038103512473625416,0.04380411563017969
2008,France 2,Sciences et techniques,142,11716,117,8057,668476,0.017624425964999378,0.017526433260132
2008,France 2,Société,1308,113746,355,8057,668476,0.16234330395929006,0.17015719337717436
2008,France 2,Sport,929,62053,335,8057,668476,0.1153034628273551,0.09282756598591423
2008,France 3,Catastrophes,211,15406,141,5041,484377,0.04185677444951399,0.031805804156679614
2008,France 3,Culture-loisirs,475,53794,295,5041,484377,0.09422733584606229,0.11105812208259269
2008,France 3,Economie,588,61848,269,5041,484377,0.11664352311049395,0.12768566633015194
2008,France 3,Education,109,12218,88,5041,484377,0.021622693909938505,0.02522415391317094
2008,France 3,Environnement,168,13817,120,5041,484377,0.03332672088871256,0.028525301572948344
2008,France 3,Faits divers,286,22284,192,5041,484377,0.05673477484626066,0.046005487461213065
2008,France 3,Histoire-hommages,102,10279,68,5041,484377,0.02023408053957548,0.021221073667824854
2008,France 3,International,750,72328,296,5041,484377,0.14878000396746677,0.14932170602650416
2008,France 3,Justice,343,33072,226,5041,484377,0.06804205514778813,0.06827739549978633
2008,France 3,Politique France,428,45016,234,5041,484377,0.0849037889307677,0.0929358743292931
2008,France 3,Santé,161,17032,119,5041,484377,0.03193810751834954,0.035162693521781585
2008,France 3,Sciences et techniques,87,7835,74,5041,484377,0.017258480460226145,0.016175417082148823
2008,France 3,Société,843,81162,338,5041,484377,0.16722872445943265,0.16755956620566212
2008,France 3,Sport,490,38286,261,5041,484377,0.09720293592541163,0.07904173815024247
2008,M6,Catastrophes,166,9674,130,3470,238771,0.047838616714697406,0.040515808033638925
2008,M6,Culture-loisirs,310,26060,253,3470,238771,0.0893371757925072,0.10914223251567401
2008,M6,Economie,316,22530,198,3470,238771,0.09106628242074928,0.09435819257782561
2008,M6,Education,95,7107,82,3470,238771,0.027377521613832854,0.02976492120064832
2008,M6,Environnement,84,5680,72,3470,238771,0.02420749279538905,0.023788483526056347
2008,M6,Faits divers,302,19661,208,3470,238771,0.08703170028818444,0.08234249552918906
2008,M6,Histoire-hommages,66,4843,53,3470,238771,0.019020172910662825,0.02028303269660051
2008,M6,International,343,23028,213,3470,238771,0.09884726224783862,0.09644387299965239
2008,M6,Justice,252,17854,177,3470,238771,0.07262247838616714,0.07477457480179754
2008,M6,Politique France,209,15685,153,3470,238771,0.06023054755043228,0.06569055706094962
2008,M6,Santé,150,11732,122,3470,238771,0.043227665706051875,0.04913494519853751
2008,M6,Sciences et techniques,80,5059,70,3470,238771,0.023054755043227664,0.021187665168718145
2008,M6,Société,641,43512,300,3470,238771,0.18472622478386166,0.1822331857721415
2008,M6,Sport,456,26346,282,3470,238771,0.1314121037463977,0.11034003291857052
2008,TF1,Catastrophes,415,27564,210,8419,656561,0.04929326523340064,0.04198239005972027
2008,TF1,Culture-loisirs,690,60009,322,8419,656561,0.08195747713505167,0.09139897130655035
2008,TF1,Economie,1009,80580,334,8419,656561,0.11984796294096686,0.1227304089033616
2008,TF1,Education,232,21231,163,8419,656561,0.027556716949756505,0.03233667549549851
2008,TF1,Environnement,388,31199,238,8419,656561,0.04608623351942036,0.047518813941126566
2008,TF1,Faits divers,414,30712,234,8419,656561,0.049174486281031,0.0467770702189134
2008,TF1,Histoire-hommages,180,14029,118,8419,656561,0.021380211426535217,0.021367397698005212
2008,TF1,International,1067,77249,334,8419,656561,0.12673714217840598,0.11765700369044156
2008,TF1,Justice,425,33170,224,8419,656561,0.05048105475709704,0.05052081984766076
2008,TF1,Politique France,478,40722,237,8419,656561,0.05677633923268797,0.062023178349003366
2008,TF1,Santé,328,29619,216,8419,656561,0.038959496377241956,0.0451123353351783
2008,TF1,Sciences et techniques,232,19127,152,8419,656561,0.027556716949756505,0.029132098921501582
2008,TF1,Société,1617,128283,361,8419,656561,0.19206556598170804,0.1953862626625706
2008,TF1,Sport,944,63067,329,8419,656561,0.11212733103694025,0.09605657357046794
2009,Arte,Catastrophes,87,4667,80,3587,267292,0.024254251463618624,0.017460305583406912
2009,Arte,Culture-loisirs,46,3847,43,3587,267292,0.01282408698076387,0.014392499588465049
2009,Arte,Economie,433,32555,254,3587,267292,0.12071368831892947,0.121795639226015
2009,Arte,Education,38,3657,34,3587,267292,0.010593810984109284,0.013681666492076082
2009,Arte,Environnement,104,9667,80,3587,267292,0.02899358795650962,0.03616643969890607
2009,Arte,Faits divers,51,2677,46,3587,267292,0.014218009478672985,0.010015264205438247
2009,Arte,Histoire-hommages,134,10548,98,3587,267292,0.037357122943964316,0.03946246053005702
2009,Arte,International,1786,130879,363,3587,267292,0.49790911625313633,0.48964802538048274
2009,Arte,Justice,198,12475,151,3587,267292,0.055199330917201,0.04667180461817039
2009,Arte,Politique France,93,6983,81,3587,267292,0.025926958461109564,0.02612498690570612
2009,Arte,Santé,93,7149,80,3587,267292,0.025926958461109564,0.02674603055834069
2009,Arte,Sciences et techniques,55,4022,48,3587,267292,0.01533314747700028,0.01504721428250752
2009,Arte,Société,457,37241,266,3587,267292,0.1274045163088932,0.1393270281190608
2009,Arte,Sport,12,925,12,3587,267292,0.003345413994981879,0.0034606348113673437
2009,France 2,Catastrophes,536,36220,217,7305,584951,0.07337440109514032,0.061919716352309855
